Date,Date Time,Actual Wait,Posted Wait,,Year,Month,Day,Average Daily Wait Time (Minutes),Unique Months,Average Monthly Wait Time (Minutes)
1/4/2015,1/4/2015 21:44,,10,,,,,,,
1/4/2015,1/4/2015 21:51,,10,,,,,,,
1/4/2015,1/4/2015 22:02,,10,,,,,,,
1/4/2015,1/4/2015 22:09,,10,,,,,,,
1/4/2015,1/4/2015 22:16,,10,,,,,,,
1/4/2015,1/4/2015 22:23,,10,,,,,,,
1/4/2015,1/4/2015 22:29,,5,,,,,,,
1/4/2015,1/4/2015 22:37,,5,,,,,,,
1/4/2015,1/4/2015 22:44,,5,,,,,,,
1/4/2015,1/4/2015 22:51,,5,,,,,,,
1/4/2015,1/4/2015 23:02,,5,,,,,,,
1/4/2015,1/4/2015 23:09,,5,,,,,,,
1/4/2015,1/4/2015 23:16,,5,,,,,,,
1/4/2015,1/4/2015 23:23,,5,,,,,,,
1/4/2015,1/4/2015 23:29,,5,,,,,,,
1/4/2015,1/4/2015 23:37,,5,,,,,,,
1/4/2015,1/4/2015 23:44,,5,,,,,,,
1/4/2015,1/4/2015 23:51,,5,,,,,,,
1/4/2015,1/5/2015 0:02,,5,,,,,,,
1/5/2015,1/5/2015 9:29,,5,,,,,,,
1/5/2015,1/5/2015 9:37,,5,,,,,,,
1/5/2015,1/5/2015 9:42,,5,,,,,,,
1/5/2015,1/5/2015 9:42,3,,,,,,,,
1/5/2015,1/5/2015 9:44,,5,,,,,,,
1/5/2015,1/5/2015 9:44,,5,,,,,,,
1/5/2015,1/5/2015 9:46,1,,,,,,,,
1/5/2015,1/5/2015 9:51,,5,,,,,,,
1/5/2015,1/5/2015 10:02,,5,,,,,,,
1/5/2015,1/5/2015 10:09,,5,,,,,,,
1/5/2015,1/5/2015 10:16,,5,,,,,,,
1/5/2015,1/5/2015 10:23,,5,,,,,,,
1/5/2015,1/5/2015 10:29,,5,,,,,,,
1/5/2015,1/5/2015 10:37,,5,,,,,,,
1/5/2015,1/5/2015 10:44,,5,,,,,,,
1/5/2015,1/5/2015 10:51,,15,,,,,,,
1/5/2015,1/5/2015 11:02,,25,,,,,,,
1/5/2015,1/5/2015 11:09,,25,,,,,,,
1/5/2015,1/5/2015 11:16,,25,,,,,,,
1/5/2015,1/5/2015 11:23,,35,,,,,,,
1/5/2015,1/5/2015 11:29,,50,,,,,,,
1/5/2015,1/5/2015 11:37,,40,,,,,,,
1/5/2015,1/5/2015 11:37,25,,,,,,,,
1/5/2015,1/5/2015 11:44,,40,,,,,,,
1/5/2015,1/5/2015 11:51,,40,,,,,,,
1/5/2015,1/5/2015 12:02,,40,,,,,,,
1/5/2015,1/5/2015 12:09,,40,,,,,,,
1/5/2015,1/5/2015 12:16,,45,,,,,,,
1/5/2015,1/5/2015 12:23,,45,,,,,,,
1/5/2015,1/5/2015 12:26,,40,,,,,,,
1/5/2015,1/5/2015 12:27,44,,,,,,,,
1/5/2015,1/5/2015 12:29,,40,,,,,,,
1/5/2015,1/5/2015 12:51,,45,,,,,,,
1/5/2015,1/5/2015 12:57,,45,,,,,,,
1/5/2015,1/5/2015 13:02,,45,,,,,,,
1/5/2015,1/5/2015 13:09,,60,,,,,,,
1/5/2015,1/5/2015 13:16,,60,,,,,,,
1/5/2015,1/5/2015 13:23,,60,,,,,,,
1/5/2015,1/5/2015 13:29,,60,,,,,,,
1/5/2015,1/5/2015 13:37,,45,,,,,,,
1/5/2015,1/5/2015 13:44,,55,,,,,,,
1/5/2015,1/5/2015 13:51,,65,,,,,,,
1/5/2015,1/5/2015 14:02,,55,,,,,,,
1/5/2015,1/5/2015 14:09,,45,,,,,,,
1/5/2015,1/5/2015 14:16,,55,,,,,,,
1/5/2015,1/5/2015 14:23,,40,,,,,,,
1/5/2015,1/5/2015 14:29,,35,,,,,,,
1/5/2015,1/5/2015 14:37,,40,,,,,,,
1/5/2015,1/5/2015 14:44,,35,,,,,,,
1/5/2015,1/5/2015 14:51,,45,,,,,,,
1/5/2015,1/5/2015 15:02,,45,,,,,,,
1/5/2015,1/5/2015 15:09,,35,,,,,,,
1/5/2015,1/5/2015 15:16,,35,,,,,,,
1/5/2015,1/5/2015 15:23,,35,,,,,,,
1/5/2015,1/5/2015 15:29,,40,,,,,,,
1/5/2015,1/5/2015 15:37,,60,,,,,,,
1/5/2015,1/5/2015 15:44,,65,,,,,,,
1/5/2015,1/5/2015 15:51,,55,,,,,,,
1/5/2015,1/5/2015 16:02,,60,,,,,,,
1/5/2015,1/5/2015 16:09,,60,,,,,,,
1/5/2015,1/5/2015 16:16,,60,,,,,,,
1/5/2015,1/5/2015 16:23,,60,,,,,,,
1/5/2015,1/5/2015 16:29,,45,,,,,,,
1/5/2015,1/5/2015 16:37,,45,,,,,,,
1/5/2015,1/5/2015 16:44,,45,,,,,,,
1/5/2015,1/5/2015 16:51,,40,,,,,,,
1/5/2015,1/5/2015 17:02,,45,,,,,,,
1/5/2015,1/5/2015 17:09,,55,,,,,,,
1/5/2015,1/5/2015 17:16,,55,,,,,,,
1/5/2015,1/5/2015 17:23,,40,,,,,,,
1/5/2015,1/5/2015 17:29,,40,,,,,,,
1/5/2015,1/5/2015 17:37,,40,,,,,,,
1/5/2015,1/5/2015 17:44,,35,,,,,,,
1/5/2015,1/5/2015 17:51,,25,,,,,,,
1/5/2015,1/5/2015 18:02,,30,,,,,,,
1/5/2015,1/5/2015 18:09,,20,,,,,,,
1/5/2015,1/5/2015 18:51,,10,,,,,,,
1/5/2015,1/5/2015 19:02,,40,,,,,,,
1/5/2015,1/5/2015 19:07,,40,,,,,,,
1/5/2015,1/5/2015 19:09,,40,,,,,,,
1/5/2015,1/5/2015 19:16,,35,,,,,,,
1/5/2015,1/5/2015 19:23,,35,,,,,,,
1/5/2015,1/5/2015 19:29,,20,,,,,,,
1/5/2015,1/5/2015 19:37,,25,,,,,,,
1/5/2015,1/5/2015 19:44,,25,,,,,,,
1/5/2015,1/5/2015 19:51,,35,,,,,,,
1/5/2015,1/5/2015 20:02,,20,,,,,,,
1/5/2015,1/5/2015 20:09,,20,,,,,,,
1/5/2015,1/5/2015 20:16,,20,,,,,,,
1/5/2015,1/5/2015 20:23,,10,,,,,,,
1/5/2015,1/5/2015 20:29,,5,,,,,,,
1/5/2015,1/5/2015 20:37,,10,,,,,,,
1/5/2015,1/5/2015 20:44,,5,,,,,,,
1/5/2015,1/5/2015 20:51,,5,,,,,,,
1/5/2015,1/5/2015 21:02,,5,,,,,,,
1/5/2015,1/5/2015 21:09,,5,,,,,,,
1/5/2015,1/5/2015 21:16,,5,,,,,,,
1/5/2015,1/5/2015 21:23,,5,,,,,,,
1/5/2015,1/5/2015 21:29,,5,,,,,,,
1/5/2015,1/5/2015 21:37,,10,,,,,,,
1/5/2015,1/5/2015 21:44,,10,,,,,,,
1/5/2015,1/5/2015 21:51,,5,,,,,,,
1/5/2015,1/5/2015 22:02,,5,,,,,,,
1/5/2015,1/5/2015 22:09,,5,,,,,,,
1/5/2015,1/5/2015 22:16,,5,,,,,,,
1/5/2015,1/5/2015 22:23,,5,,,,,,,
1/5/2015,1/5/2015 22:29,,5,,,,,,,
1/5/2015,1/5/2015 22:37,,5,,,,,,,
1/5/2015,1/5/2015 22:44,,5,,,,,,,
1/5/2015,1/5/2015 22:51,,5,,,,,,,
1/5/2015,1/5/2015 23:02,,5,,,,,,,
1/6/2015,1/6/2015 9:02,,5,,,,,,,
1/6/2015,1/6/2015 9:09,,5,,,,,,,
1/6/2015,1/6/2015 9:16,,5,,,,,,,
1/6/2015,1/6/2015 9:17,1,,,,,,,,
1/6/2015,1/6/2015 9:23,,5,,,,,,,
1/6/2015,1/6/2015 9:29,,5,,,,,,,
1/6/2015,1/6/2015 9:37,,5,,,,,,,
1/6/2015,1/6/2015 9:44,,5,,,,,,,
1/6/2015,1/6/2015 9:51,,5,,,,,,,
1/6/2015,1/6/2015 10:02,,5,,,,,,,
1/6/2015,1/6/2015 10:09,,5,,,,,,,
1/6/2015,1/6/2015 10:16,,5,,,,,,,
1/6/2015,1/6/2015 10:23,,5,,,,,,,
1/6/2015,1/6/2015 10:29,,5,,,,,,,
1/6/2015,1/6/2015 10:37,,10,,,,,,,
1/6/2015,1/6/2015 10:44,,10,,,,,,,
1/6/2015,1/6/2015 10:51,,25,,,,,,,
1/6/2015,1/6/2015 10:54,,40,,,,,,,
1/6/2015,1/6/2015 11:02,,30,,,,,,,
1/6/2015,1/6/2015 11:09,,25,,,,,,,
1/6/2015,1/6/2015 11:16,,50,,,,,,,
1/6/2015,1/6/2015 11:23,,55,,,,,,,
1/6/2015,1/6/2015 11:26,,55,,,,,,,
1/6/2015,1/6/2015 11:29,,30,,,,,,,
1/6/2015,1/6/2015 11:37,,25,,,,,,,
1/6/2015,1/6/2015 11:44,,25,,,,,,,
1/6/2015,1/6/2015 11:51,,25,,,,,,,
1/6/2015,1/6/2015 12:02,,30,,,,,,,
1/6/2015,1/6/2015 12:09,,25,,,,,,,
1/6/2015,1/6/2015 12:16,,25,,,,,,,
1/6/2015,1/6/2015 12:23,,40,,,,,,,
1/6/2015,1/6/2015 12:29,,40,,,,,,,
1/6/2015,1/6/2015 12:37,,30,,,,,,,
1/6/2015,1/6/2015 12:44,,30,,,,,,,
1/6/2015,1/6/2015 12:51,,30,,,,,,,
1/6/2015,1/6/2015 13:02,,25,,,,,,,
1/6/2015,1/6/2015 13:09,,30,,,,,,,
1/6/2015,1/6/2015 13:16,,30,,,,,,,
1/6/2015,1/6/2015 13:23,,30,,,,,,,
1/6/2015,1/6/2015 13:27,,30,,,,,,,
1/6/2015,1/6/2015 13:29,,30,,,,,,,
1/6/2015,1/6/2015 13:37,,35,,,,,,,
1/6/2015,1/6/2015 13:44,,35,,,,,,,
1/6/2015,1/6/2015 13:51,,40,,,,,,,
1/6/2015,1/6/2015 14:02,,40,,,,,,,
1/6/2015,1/6/2015 14:09,,40,,,,,,,
1/6/2015,1/6/2015 14:16,,35,,,,,,,
1/6/2015,1/6/2015 14:23,,35,,,,,,,
1/6/2015,1/6/2015 14:29,,35,,,,,,,
1/6/2015,1/6/2015 14:35,,20,,,,,,,
1/6/2015,1/6/2015 14:59,,,,,,,,,
1/6/2015,1/6/2015 15:16,,20,,,,,,,
1/6/2015,1/6/2015 15:23,,25,,,,,,,
1/6/2015,1/6/2015 15:25,,20,,,,,,,
1/6/2015,1/6/2015 15:26,10,,,,,,,,
1/6/2015,1/6/2015 15:29,,20,,,,,,,
1/6/2015,1/6/2015 15:37,,25,,,,,,,
1/6/2015,1/6/2015 15:44,,25,,,,,,,
1/6/2015,1/6/2015 15:51,,30,,,,,,,
1/6/2015,1/6/2015 16:01,,45,,,,,,,
1/6/2015,1/6/2015 16:01,71,,,,,,,,
1/6/2015,1/6/2015 16:02,,45,,,,,,,
1/6/2015,1/6/2015 16:09,,50,,,,,,,
1/6/2015,1/6/2015 16:13,,40,,,,,,,
1/6/2015,1/6/2015 16:16,,40,,,,,,,
1/6/2015,1/6/2015 16:16,,40,,,,,,,
1/6/2015,1/6/2015 16:23,,40,,,,,,,
1/6/2015,1/6/2015 16:29,,40,,,,,,,
1/6/2015,1/6/2015 16:37,,40,,,,,,,
1/6/2015,1/6/2015 17:09,,45,,,,,,,
1/6/2015,1/6/2015 17:16,,35,,,,,,,
1/6/2015,1/6/2015 17:23,,35,,,,,,,
1/6/2015,1/6/2015 17:29,,40,,,,,,,
1/6/2015,1/6/2015 17:37,,40,,,,,,,
1/6/2015,1/6/2015 17:44,,35,,,,,,,
1/6/2015,1/6/2015 17:51,,35,,,,,,,
1/6/2015,1/6/2015 18:02,,30,,,,,,,
1/6/2015,1/6/2015 18:09,,25,,,,,,,
1/6/2015,1/6/2015 18:16,,25,,,,,,,
1/6/2015,1/6/2015 18:23,,30,,,,,,,
1/6/2015,1/6/2015 18:29,,30,,,,,,,
1/6/2015,1/6/2015 18:37,,25,,,,,,,
1/6/2015,1/6/2015 18:44,,20,,,,,,,
1/6/2015,1/6/2015 18:51,,15,,,,,,,
1/6/2015,1/6/2015 19:02,,15,,,,,,,
1/6/2015,1/6/2015 19:09,,15,,,,,,,
1/6/2015,1/6/2015 19:16,,15,,,,,,,
1/6/2015,1/6/2015 19:23,,15,,,,,,,
1/6/2015,1/6/2015 19:29,,15,,,,,,,
1/6/2015,1/6/2015 19:37,,10,,,,,,,
1/6/2015,1/6/2015 19:44,,10,,,,,,,
1/6/2015,1/6/2015 19:51,,10,,,,,,,
1/6/2015,1/6/2015 20:02,,5,,,,,,,
1/6/2015,1/6/2015 20:09,,5,,,,,,,
1/6/2015,1/6/2015 20:16,,5,,,,,,,
1/6/2015,1/6/2015 20:23,,5,,,,,,,
1/6/2015,1/6/2015 20:29,,10,,,,,,,
1/6/2015,1/6/2015 20:37,,5,,,,,,,
1/6/2015,1/6/2015 20:44,,5,,,,,,,
1/6/2015,1/6/2015 20:51,,5,,,,,,,
1/6/2015,1/6/2015 21:02,,5,,,,,,,
1/7/2015,1/7/2015 9:12,2,,,,,,,,
1/7/2015,1/7/2015 10:09,,10,,,,,,,
1/7/2015,1/7/2015 10:16,,10,,,,,,,
1/7/2015,1/7/2015 10:23,,5,,,,,,,
1/7/2015,1/7/2015 10:29,,5,,,,,,,
1/7/2015,1/7/2015 10:37,,5,,,,,,,
1/7/2015,1/7/2015 10:44,,5,,,,,,,
1/7/2015,1/7/2015 10:51,,5,,,,,,,
1/7/2015,1/7/2015 11:02,,10,,,,,,,
1/7/2015,1/7/2015 11:09,,10,,,,,,,
1/7/2015,1/7/2015 11:13,,10,,,,,,,
1/7/2015,1/7/2015 11:15,6,,,,,,,,
1/7/2015,1/7/2015 11:16,,10,,,,,,,
1/7/2015,1/7/2015 11:23,,10,,,,,,,
1/7/2015,1/7/2015 11:29,,10,,,,,,,
1/7/2015,1/7/2015 11:37,,10,,,,,,,
1/7/2015,1/7/2015 11:44,,15,,,,,,,
1/7/2015,1/7/2015 11:51,,15,,,,,,,
1/7/2015,1/7/2015 11:51,12,,,,,,,,
1/7/2015,1/7/2015 12:02,,20,,,,,,,
1/7/2015,1/7/2015 12:09,,25,,,,,,,
1/7/2015,1/7/2015 12:16,,25,,,,,,,
1/7/2015,1/7/2015 12:23,,25,,,,,,,
1/7/2015,1/7/2015 12:29,,25,,,,,,,
1/7/2015,1/7/2015 12:37,,20,,,,,,,
1/7/2015,1/7/2015 12:44,,20,,,,,,,
1/7/2015,1/7/2015 12:51,,15,,,,,,,
1/7/2015,1/7/2015 13:02,,15,,,,,,,
1/7/2015,1/7/2015 13:07,,20,,,,,,,
1/7/2015,1/7/2015 13:07,10,,,,,,,,
1/7/2015,1/7/2015 13:09,,20,,,,,,,
1/7/2015,1/7/2015 13:16,,20,,,,,,,
1/7/2015,1/7/2015 13:23,,25,,,,,,,
1/7/2015,1/7/2015 13:29,,25,,,,,,,
1/7/2015,1/7/2015 13:37,,25,,,,,,,
1/7/2015,1/7/2015 13:39,11,,,,,,,,
1/7/2015,1/7/2015 13:44,,20,,,,,,,
1/7/2015,1/7/2015 13:47,11,,,,,,,,
1/7/2015,1/7/2015 13:51,,15,,,,,,,
1/7/2015,1/7/2015 14:02,,30,,,,,,,
1/7/2015,1/7/2015 14:09,,25,,,,,,,
1/7/2015,1/7/2015 14:16,,25,,,,,,,
1/7/2015,1/7/2015 14:23,,30,,,,,,,
1/7/2015,1/7/2015 14:23,,30,,,,,,,
1/7/2015,1/7/2015 14:29,,30,,,,,,,
1/7/2015,1/7/2015 14:37,,30,,,,,,,
1/7/2015,1/7/2015 14:44,,20,,,,,,,
1/7/2015,1/7/2015 14:51,,20,,,,,,,
1/7/2015,1/7/2015 15:02,,10,,,,,,,
1/7/2015,1/7/2015 15:09,,10,,,,,,,
1/7/2015,1/7/2015 15:16,,10,,,,,,,
1/7/2015,1/7/2015 15:23,,10,,,,,,,
1/7/2015,1/7/2015 15:29,,15,,,,,,,
1/7/2015,1/7/2015 15:37,,20,,,,,,,
1/7/2015,1/7/2015 15:44,,20,,,,,,,
1/7/2015,1/7/2015 15:51,,25,,,,,,,
1/7/2015,1/7/2015 16:02,,35,,,,,,,
1/7/2015,1/7/2015 16:09,,35,,,,,,,
1/7/2015,1/7/2015 16:16,,35,,,,,,,
1/7/2015,1/7/2015 16:23,,25,,,,,,,
1/7/2015,1/7/2015 16:29,,25,,,,,,,
1/7/2015,1/7/2015 16:37,,25,,,,,,,
1/7/2015,1/7/2015 16:44,,25,,,,,,,
1/7/2015,1/7/2015 16:51,,15,,,,,,,
1/7/2015,1/7/2015 16:59,,15,,,,,,,
1/7/2015,1/7/2015 17:02,,20,,,,,,,
1/7/2015,1/7/2015 17:09,,20,,,,,,,
1/7/2015,1/7/2015 17:16,,25,,,,,,,
1/7/2015,1/7/2015 17:23,,20,,,,,,,
1/7/2015,1/7/2015 17:29,,20,,,,,,,
1/7/2015,1/7/2015 17:34,,20,,,,,,,
1/7/2015,1/7/2015 17:37,,20,,,,,,,
1/7/2015,1/7/2015 17:44,,20,,,,,,,
1/7/2015,1/7/2015 18:01,,20,,,,,,,
1/7/2015,1/7/2015 18:02,,20,,,,,,,
1/7/2015,1/7/2015 18:09,,20,,,,,,,
1/7/2015,1/7/2015 18:16,,25,,,,,,,
1/7/2015,1/7/2015 18:23,,20,,,,,,,
1/7/2015,1/7/2015 18:29,,20,,,,,,,
1/7/2015,1/7/2015 18:37,,15,,,,,,,
1/7/2015,1/7/2015 18:44,,10,,,,,,,
1/7/2015,1/7/2015 18:51,,10,,,,,,,
1/7/2015,1/7/2015 19:02,,10,,,,,,,
1/7/2015,1/7/2015 19:23,,10,,,,,,,
1/7/2015,1/7/2015 19:29,,10,,,,,,,
1/7/2015,1/7/2015 19:37,,5,,,,,,,
1/7/2015,1/7/2015 19:44,,5,,,,,,,
1/7/2015,1/7/2015 19:51,,5,,,,,,,
1/7/2015,1/7/2015 20:23,,5,,,,,,,
1/7/2015,1/7/2015 20:29,,5,,,,,,,
1/7/2015,1/7/2015 20:37,,5,,,,,,,
1/7/2015,1/7/2015 20:44,,5,,,,,,,
1/7/2015,1/7/2015 20:51,,5,,,,,,,
1/7/2015,1/7/2015 21:02,,5,,,,,,,
1/8/2015,1/8/2015 9:14,,5,,,,,,,
1/8/2015,1/8/2015 9:16,,5,,,,,,,
1/8/2015,1/8/2015 9:16,3,,,,,,,,
1/8/2015,1/8/2015 9:21,,5,,,,,,,
1/8/2015,1/8/2015 9:27,,5,,,,,,,
1/8/2015,1/8/2015 9:35,,5,,,,,,,
1/8/2015,1/8/2015 9:42,,5,,,,,,,
1/8/2015,1/8/2015 9:49,,5,,,,,,,
1/8/2015,1/8/2015 9:56,,5,,,,,,,
1/8/2015,1/8/2015 10:00,,5,,,,,,,
1/8/2015,1/8/2015 10:07,,5,,,,,,,
1/8/2015,1/8/2015 10:14,,5,,,,,,,
1/8/2015,1/8/2015 10:21,,5,,,,,,,
1/8/2015,1/8/2015 10:27,,5,,,,,,,
1/8/2015,1/8/2015 10:35,,5,,,,,,,
1/8/2015,1/8/2015 10:42,,5,,,,,,,
1/8/2015,1/8/2015 10:46,,5,,,,,,,
1/8/2015,1/8/2015 10:49,,5,,,,,,,
1/8/2015,1/8/2015 10:56,,10,,,,,,,
1/8/2015,1/8/2015 11:00,,10,,,,,,,
1/8/2015,1/8/2015 11:00,,10,,,,,,,
1/8/2015,1/8/2015 11:07,,10,,,,,,,
1/8/2015,1/8/2015 11:14,,15,,,,,,,
1/8/2015,1/8/2015 11:21,,15,,,,,,,
1/8/2015,1/8/2015 11:27,,20,,,,,,,
1/8/2015,1/8/2015 11:35,,25,,,,,,,
1/8/2015,1/8/2015 11:42,,25,,,,,,,
1/8/2015,1/8/2015 11:49,,30,,,,,,,
1/8/2015,1/8/2015 11:55,16,,,,,,,,
1/8/2015,1/8/2015 11:56,,30,,,,,,,
1/8/2015,1/8/2015 12:00,,30,,,,,,,
1/8/2015,1/8/2015 12:07,,30,,,,,,,
1/8/2015,1/8/2015 12:14,,30,,,,,,,
1/8/2015,1/8/2015 12:21,,25,,,,,,,
1/8/2015,1/8/2015 12:27,,30,,,,,,,
1/8/2015,1/8/2015 12:35,,30,,,,,,,
1/8/2015,1/8/2015 12:42,,30,,,,,,,
1/8/2015,1/8/2015 13:00,,30,,,,,,,
1/8/2015,1/8/2015 13:07,,30,,,,,,,
1/8/2015,1/8/2015 13:14,,45,,,,,,,
1/8/2015,1/8/2015 13:21,,45,,,,,,,
1/8/2015,1/8/2015 13:27,,45,,,,,,,
1/8/2015,1/8/2015 13:35,,40,,,,,,,
1/8/2015,1/8/2015 13:42,,40,,,,,,,
1/8/2015,1/8/2015 13:49,,45,,,,,,,
1/8/2015,1/8/2015 13:56,,45,,,,,,,
1/8/2015,1/8/2015 14:00,,45,,,,,,,
1/8/2015,1/8/2015 14:07,,40,,,,,,,
1/8/2015,1/8/2015 14:14,,35,,,,,,,
1/8/2015,1/8/2015 14:21,,35,,,,,,,
1/8/2015,1/8/2015 14:27,,30,,,,,,,
1/8/2015,1/8/2015 14:35,,40,,,,,,,
1/8/2015,1/8/2015 14:42,,40,,,,,,,
1/8/2015,1/8/2015 14:49,,40,,,,,,,
1/8/2015,1/8/2015 14:56,,35,,,,,,,
1/8/2015,1/8/2015 15:00,,35,,,,,,,
1/8/2015,1/8/2015 15:07,,25,,,,,,,
1/8/2015,1/8/2015 15:14,,30,,,,,,,
1/8/2015,1/8/2015 15:21,,20,,,,,,,
1/8/2015,1/8/2015 15:27,,25,,,,,,,
1/8/2015,1/8/2015 15:27,16,,,,,,,,
1/8/2015,1/8/2015 15:27,,25,,,,,,,
1/8/2015,1/8/2015 15:31,,30,,,,,,,
1/8/2015,1/8/2015 15:32,20,,,,,,,,
1/8/2015,1/8/2015 15:35,,30,,,,,,,
1/8/2015,1/8/2015 15:42,,35,,,,,,,
1/8/2015,1/8/2015 15:49,,35,,,,,,,
1/8/2015,1/8/2015 15:56,,45,,,,,,,
1/8/2015,1/8/2015 16:00,,45,,,,,,,
1/8/2015,1/8/2015 16:07,,50,,,,,,,
1/8/2015,1/8/2015 16:14,,50,,,,,,,
1/8/2015,1/8/2015 16:16,,35,,,,,,,
1/8/2015,1/8/2015 16:21,,35,,,,,,,
1/8/2015,1/8/2015 16:27,,25,,,,,,,
1/8/2015,1/8/2015 16:35,,30,,,,,,,
1/8/2015,1/8/2015 16:42,,30,,,,,,,
1/8/2015,1/8/2015 16:49,,40,,,,,,,
1/8/2015,1/8/2015 16:56,,40,,,,,,,
1/8/2015,1/8/2015 17:00,,40,,,,,,,
1/8/2015,1/8/2015 17:07,,45,,,,,,,
1/8/2015,1/8/2015 17:14,,30,,,,,,,
1/8/2015,1/8/2015 17:21,,25,,,,,,,
1/8/2015,1/8/2015 17:27,,25,,,,,,,
1/8/2015,1/8/2015 17:35,,25,,,,,,,
1/8/2015,1/8/2015 17:42,,25,,,,,,,
1/8/2015,1/8/2015 17:49,,25,,,,,,,
1/8/2015,1/8/2015 17:49,,25,,,,,,,
1/8/2015,1/8/2015 17:56,,15,,,,,,,
1/8/2015,1/8/2015 18:00,,15,,,,,,,
1/8/2015,1/8/2015 18:07,,20,,,,,,,
1/8/2015,1/8/2015 18:14,,20,,,,,,,
1/8/2015,1/8/2015 18:21,,20,,,,,,,
1/8/2015,1/8/2015 18:27,,15,,,,,,,
1/8/2015,1/8/2015 18:35,,15,,,,,,,
1/8/2015,1/8/2015 18:42,,15,,,,,,,
1/8/2015,1/8/2015 18:49,,15,,,,,,,
1/8/2015,1/8/2015 18:56,,15,,,,,,,
1/8/2015,1/8/2015 19:00,,15,,,,,,,
1/8/2015,1/8/2015 19:07,,10,,,,,,,
1/8/2015,1/8/2015 19:14,,10,,,,,,,
1/8/2015,1/8/2015 19:21,,10,,,,,,,
1/8/2015,1/8/2015 19:27,,5,,,,,,,
1/8/2015,1/8/2015 19:35,,5,,,,,,,
1/8/2015,1/8/2015 19:42,,5,,,,,,,
1/8/2015,1/8/2015 19:49,,5,,,,,,,
1/8/2015,1/8/2015 19:56,,5,,,,,,,
1/8/2015,1/8/2015 20:00,,5,,,,,,,
1/8/2015,1/8/2015 20:07,,5,,,,,,,
1/8/2015,1/8/2015 20:14,,5,,,,,,,
1/8/2015,1/8/2015 20:21,,5,,,,,,,
1/8/2015,1/8/2015 20:27,,5,,,,,,,
1/8/2015,1/8/2015 20:35,,5,,,,,,,
1/8/2015,1/8/2015 20:42,,5,,,,,,,
1/8/2015,1/8/2015 20:49,,5,,,,,,,
1/8/2015,1/8/2015 20:56,,5,,,,,,,
1/8/2015,1/8/2015 21:00,,5,,,,,,,
1/9/2015,1/9/2015 9:37,,5,,,,,,,
1/9/2015,1/9/2015 9:44,,5,,,,,,,
1/9/2015,1/9/2015 9:51,,10,,,,,,,
1/9/2015,1/9/2015 9:51,4,,,,,,,,
1/9/2015,1/9/2015 10:02,,10,,,,,,,
1/9/2015,1/9/2015 10:08,10,,,,,,,,
1/9/2015,1/9/2015 10:09,,10,,,,,,,
1/9/2015,1/9/2015 10:09,,10,,,,,,,
1/9/2015,1/9/2015 10:16,,15,,,,,,,
1/9/2015,1/9/2015 10:23,,20,,,,,,,
1/9/2015,1/9/2015 10:29,,10,,,,,,,
1/9/2015,1/9/2015 10:37,,10,,,,,,,
1/9/2015,1/9/2015 10:44,,10,,,,,,,
1/9/2015,1/9/2015 10:51,,10,,,,,,,
1/9/2015,1/9/2015 10:58,3,,,,,,,,
1/9/2015,1/9/2015 11:02,,10,,,,,,,
1/9/2015,1/9/2015 11:09,,10,,,,,,,
1/9/2015,1/9/2015 11:12,,10,,,,,,,
1/9/2015,1/9/2015 11:16,,10,,,,,,,
1/9/2015,1/9/2015 11:23,,10,,,,,,,
1/9/2015,1/9/2015 11:29,,10,,,,,,,
1/9/2015,1/9/2015 11:37,,10,,,,,,,
1/9/2015,1/9/2015 11:44,,10,,,,,,,
1/9/2015,1/9/2015 11:51,,15,,,,,,,
1/9/2015,1/9/2015 12:02,,15,,,,,,,
1/9/2015,1/9/2015 12:09,,20,,,,,,,
1/9/2015,1/9/2015 12:16,,20,,,,,,,
1/9/2015,1/9/2015 12:23,,25,,,,,,,
1/9/2015,1/9/2015 12:29,,25,,,,,,,
1/9/2015,1/9/2015 12:37,,25,,,,,,,
1/9/2015,1/9/2015 12:44,,25,,,,,,,
1/9/2015,1/9/2015 12:51,,25,,,,,,,
1/9/2015,1/9/2015 12:57,17,,,,,,,,
1/9/2015,1/9/2015 13:02,,15,,,,,,,
1/9/2015,1/9/2015 13:09,,20,,,,,,,
1/9/2015,1/9/2015 13:14,,20,,,,,,,
1/9/2015,1/9/2015 13:21,,20,,,,,,,
1/9/2015,1/9/2015 13:21,,20,,,,,,,
1/9/2015,1/9/2015 13:27,,25,,,,,,,
1/9/2015,1/9/2015 13:35,,25,,,,,,,
1/9/2015,1/9/2015 13:37,,25,,,,,,,
1/9/2015,1/9/2015 13:39,14,,,,,,,,
1/9/2015,1/9/2015 13:42,,25,,,,,,,
1/9/2015,1/9/2015 13:49,,25,,,,,,,
1/9/2015,1/9/2015 13:56,,25,,,,,,,
1/9/2015,1/9/2015 14:00,,25,,,,,,,
1/9/2015,1/9/2015 14:48,,,,,,,,,
1/9/2015,1/9/2015 15:14,,10,,,,,,,
1/9/2015,1/9/2015 15:25,,10,,,,,,,
1/9/2015,1/9/2015 15:30,,25,,,,,,,
1/9/2015,1/9/2015 15:35,,35,,,,,,,
1/9/2015,1/9/2015 15:40,,35,,,,,,,
1/9/2015,1/9/2015 15:45,,40,,,,,,,
1/9/2015,1/9/2015 15:50,,40,,,,,,,
1/9/2015,1/9/2015 15:55,,40,,,,,,,
1/9/2015,1/9/2015 16:00,,40,,,,,,,
